ATOQWAN MISHI ÜSHA,"Uk pun?hö atoq aywanaq montäñapa “Üshata mikoq” nir. Mana üshata tarir chay?höqa mishillata tarinaq. Maqanakïta munayänaq atoqwan mishi. Chaypita mishi yaykuskinaq alïsuman. Chay?höshi üsha yurikaskinaq. Üshaqa atoqta rikaskir manchakar munti rurinpa eqaskinaq. Misheqa munti rurin?hö üshawan tarinakuyänaq. Chay?höna mishi üshata tapunaq: “¿Mayta aywëkanki?”

Chaynö tapuptin üshaqa ninaq: “Aywëkä montäñapa
atoqta asheq maqanakuyänäpaq. Mikumëtami munan”.
Misheqa ninaq: “Ama aywëku. Mikushunkimi. Noqatapis
cäsi mikumashqa” nir.
Atoqnashi allqapita pakäkoqnölla shamunaq. Üshata
a?hkuskir mikunaq. Misheqa atoqta a?hpir ushaskir
aywakunaq waqarllana. Atoqqa kushishqa aywakunaq mishita
asiparnin pa?han unta"
ATOQWAN ALLQU,"Uk kutishi atoq ashiykänaq pampapa mikunanta. Chay?höqa puriykarqa allquwan tinkukäyänaq. Allqoqa tapunaq: “¿Imata ashiykanki?” nir. Chaynö tapuptenqa atoqqa ninaq: “Mallaqmi kakïkä. Chaymi mikunäta ashikïkä” nir. Chaynö niykarshi allqupa ?hupanta saruskinaq. “¡Qamqamisha a?hkë kanki!” nir allqu qayaränaq. Atoqqa ninaq: “Mallaq karmi mana rikänaku. Perdunamë, amïgu kaykashqäqa”.

Chaynö niptinnashi allqoqa: “Noqapismi mallaq kar
puriykïkä” nir waqtanaq.
Chayta niptenqa atoq ninaq: “Aku anaq ñiëveman
aywashun”.
?haskerqa pukllaq ?hurakäyänaq. Chaynö
pukllëkäyaptenqa atoqpa ?hakin lluchkanaq. Aywarqa
qo?harëkaq yakuman ishkiskir chay?hö wañukunaq. Allqoqa
kushishqa kutikämunaq. "
ATOQWAN GÄLLU,"Gällushi atoqta rikanaq purikïkaqta. Chaypitashi gälloqa atoqta tapunaq: “¿Imata ashinki?” Atoqqa ninaq: “Ashiykämi gälluta mikunäpaq”. Chaynö niptinshi gällu manchakänaq: “¿Noqataku ashiykämanki?” nir. Atoqqa nishqa: “Awmi, qamta ashiykaqmi”. Niptenqa gällu tapunaq: “¿Imatashi ruramankeqa?” Atoqqa nin: “Mana?hari ni imatapis rurashëkiku, noqa mallaq purikïkarpis”.

Chaynö niptenqa gälloqa ninaq: “Noqa?hari qarashëki
mikunëkipaq”.
Atoq tapunaq: “¿Imatash qaramanki? ¿Üshatakush?”
Gälloqa nin: “Awmi, üshata?hari qarashëki”.
“Akuri” ninaq atoq gälluta. “¿Mana?hi mä waqtamankiku
mallaq kaptëllana? Kananmi mikushëki”.
Gälloqa manchakurna ruganaq: “¡Ama mikumëku!”
Chaynö niykaptinpis atoqqa gälluta a?hkuskir mikuskinaq
uk muntilla?hö. Chaypitaqa awkunaq pa?han unta
ma?hëninman puñukoq"
JUAN ARAGAN,"Uk pun?höshi Juan Aragan aywanaq warminta neq: “Aywë aspiykamunki papanchikta murukushkämi”. Chayshi warmenqa aywanaq aspimoq papantaqa. Chay?höshi aspiykaptin papa duëñun tarinaq. Chayshi tapunaq: “Aw, warmi. ¿Imapaqtaq papäta aspiykankeqa?” Chaynö tapuptinshi warmeqa ninaq: “Qosämi nimarqan: ‘Aywë aspimunki murunqä papanchikta’ nir”.

Chayshi chay runaqa ninaq: “Qosëkeqami aragan. Ni
imatapis mana murunku. Täkukun qoyat caliakur ?hakraman
?haskirpis”. Chayshi papanta warmita qaraskiptin awkunaq
wasinman.
Chayshi ?haskerqa soplawan qosanta garrutinaq. "
ATOQWAN ÜSHA,Uk pun?höqa uk atoq mikïkänaq üshata. Ishkë warmikuna aywëkäyanqan?hö tariyänaq üshata atoq mikushqata. Waräninchikaqa allqa?hö atoq purikänaq ukta ashir. Chay?höpis uk üshata tariskir mikunaq. Chaypitaqa ishkaq warmikuna rikaskir qayarayänaq: “¡Aw atoq! ¡Üshäta dëjë! ¿Imapaqtaq mikïkanki? Kananmi qamtaqa wañuchishëki”. Chaypitaqa atoqqa dëjaskir manchakar awkunaq. Chaypitanashi uk ashkalla waqar yurikänaq. Chaytapis tariskerqa mikukuskinaq atoqqa waqakïkaq ashkallata.
ATOQWAN WALLPA,Atoqqa wallpata sugakïta munar purikoq kanaq. Chayna mana wallpata tarirna mallaqnashqa kanaq. Chaynö puriykarshi wallpata rikaskinaq. Chayshi aywanaq qeshqi rurinman watqamoq. Atoq watqarëkaptenqa wallpa dueñun rikaskinaq atoq puriykaqta. Chayta rikaskerqa aywanaq illapata orqamoq illapananpaq. Chayyoqshi atoq vïvoqa wallpanta apakuskir illakaskinaq. Wallpa dueñoqa illapan a?hkushqa shäkur quëdaskinaq.
ATOQWAN SÄPU,"Uk pun?höshi atoq puriykänaq allqa?hö. Chayshi tinkukäyänaq atoqwan säpu. Atoq säputa ninaq: “¿Imata ashiykanki qamqa?” Säpunashi ninaq: “Noqami kay waylla?hö kuruta ashiykä mikunäpaq. Y qamqa ¿imata ashiykanki?” Chaynashi atoq parlapänaq: “Noqapismi ashiykïkä mallaqnar mikunäta. Mikunëkita ashenqëkipa rantenqa aku cörrishun tanaq irkaman. Chay?hömi mikunëkita tarinki”. Chaynö nirshi atoq ninaq: “Qam uchuk säputaqa?ha gänaskishëki”. Säpunashi ninaq: “¿Qamqa chaynö nimanki uchuk kaptëku? Maski aku cörrishun. Mä mayqanchikshi gänanakushun, qamku o noqaku”. Chaypitanashi waräninchikpaq pachäyänaq. Atoqshi ninaq: “¿Warë may?hötaq tinkukäshun?” Säpuna nishqa: “Kay?hömi shuyäshëki”.

Chayshi waräninchik säpoqa masankunawan parlaskir
karu karu churakäyänaq tanaq irkayoq. Chaypitanashi atoq
?hänanpaqqa säpukunaqa churakashqana kayänaq. Atoqqa
?haskerqa nishqa: “Cörrishunna”.
Atoqnashi cörriykar qayashqa säputa: “Säpu, säpu”.
Uralla?höraq “?hoq” nishqa. Niptin atoqqa alli cörrishqa:
“Gänëkänamisha” nir. Chayna atoq cörriskirna yapë
qayashqa: “Säpu, säpu”. Ya?hëyoq säpoqa waqashqa “?hoq,
?hoq”. ?hoq nishqa ñöpa?höna allaw atoqqa mas cörrishqa
“Gänaskamannamishari” nir.
Irkaman ?haskir shonqun ushakaptin wañuskinaq atoq.
Chayshi fiestata rurayänaq säpukuna kushikur “Atoqta
wañuskachinchik” nir."
GÄLLUWAN PÄTU,"Uk runapashi gälluwan pätun kanaq. Chaykunashi maqanakur pärayaq. Chaynö maqanakur kayaptinshi duëñun watqaq churakänaq: “¿Imanirtaq paykunaqa maqanakuyan?” nir. Chay?höshi gälluta tarinaq pätuta maqëkaqta. Pätuta kuyaparqa duëñunqa gälluta a?hkuskir watänaq. Allaw gälloqa ishkëpunna mallaq kanaq wataräkur. Gälluta watarëkaqta rikaskir pätoqa kuyapaskir aywanaq mikunanta qaraq.

Uk paqas pätu purikanqan?höshi wiyanaq duëñunkunata
parlayaqta. Chaynashi aywar gälluta ima parlayanqankunata
wiyar cuentanaq: “Duëñunchikkunami niykäyan: ‘Gälluta aku
pishtashun’ ” nir. Chayta wiyar gällu manchakänaq.
“Kanan?ha mikuyämanqa” nir waqakunaq.
Chaypita pätoqa ninaq: “Qamqa waqëkankeqa kananmi
ka?häshëki aywakushunpaq”. Chaypita purir purir aywakur uk
chozaman ?häyänaq. Chay choza?höshi kushishqa
ishkankuna gälluwan pätu täkukuyänaq. "
ATOQWAN CONËJU,"Uk warmipashi qen?han kanaq. Chay qen?han?höshi repölluta murukunaq. Paqaspalla illakaq repöllun. Chöraqa warmi wamranta tapoq churakänaq. Wamranqa ninaq: “Noqami ni imatapis musyäku”. Chayshi uk paqasqa pacha warëkaptinna conëjoqa u?hkunpita yarqaskamur qen?haman repölluta aywanaq mikoq. Waräninchikeqa warmeqa qen?hanman aywarqa repöllunta mikushqata tarishqa. Chaypita nishqa: “¡Kaytaqamishari conëju mikun!”

Warantinchik watqaq churakashkayan. Wamraqa ñöpata
watqaq aywar tarishqa conëjuta mikïkaqta. Conëjuta
tariskerqa a?hkuskir apashqa wataq.
Chaynö watarëkaptin atoq conëjupa ñöpanman ?har
tapushqa: “Qamqa ¿imatataq watarëkanki?” nir.
Niptenqa conëju willashqa: “Mana wamranwan täkïta
munaptëmi watäyämashqa”.
Chayshi atoqqa ninaq: “Wataranqëkipa rantenqa noqata
watëkamë wamranwan täkunäpaq”.
Chaypita chay conëjoqa bandïdoqa atoqta wataskir
awkushqa. Atoqqa watarëkar quëdaskinaq. "
ATOQWAN ÜSHA,"Atoqshi yunkapa mallaqnashqa puriykänaq mana ni imatapis tarir. Chaypashi warmi aywanaq üshanta michikoq. Chay michiykïkanqanman atoq ?hänaq. Atoq mallaqnashqa karqa üshanta a?hkoq chika kaniskinaq. Warmeqa sas rumita a?hkuskir atoqtaqa sitëkunaq uma?hö ñakat. Chay atoqqa ya?hëyoq kar wañoq tukunaq. Chaymanna warmipa allqunqa ?haskerqa atoqta qara?hakuskir apanaq maqanakuyänanpaq. Chaynö apanakïkäyaptenqa atoq allaw allquta kanir ushaskiptenqa wañukunaq.

Chaynö ruraskerqa atoq kutishqa üshanman. Warmeqa
atoqta rikashqa üshanta achkïkaqta. ?hanqanyoqqa atoqqa
üshanta mikur ushaskinaq. Pa?han unta mana aypa
ayqikunanyoq, chay warmeqa qatiparnin atoqta charipänaq.
Charipëkurqa uman?hö yapë sitëkunaq wañut atoqtaqa.
Warmeqa wañuskacherqa üshanta qatikuskir awkunaq
wasinman."
ATOQWAN CONDOR,"Uk condorshi täkïkänaq rumi anan?hö. Atoq condorta rikaskerqa kushishqa aywashqa “Kananmi mikushaq” nir. Atoqqa rumiman yaykïkar ishkiskamunaq. Chayna condorqa ninaq: “Manami aypaku yaykamunki. Noqa pärimushaq pachaman”.

Atoqqa qayanaq: “Pärimï parlashunpaq imallatapis”.
Chaynö niptinshi condorqa pachaman pärimushqa
“Kananqa parlakushun” nir.
Atoqqa nishqa: “Apamë alëki qopillan?hö rumi ananman”.
Chaynö niptinshi chay rumiman condorqa atoqta apanaq.
?haskachiptenqa atoq nishqa: “Mallaqnäkïkämi. Kananmi
qamta mikushëki”.
Chaynö niptinshi condorqa ninaq: “Yarpa?hakushunraq
mikumanëki kaptinpis. Shuyëkämë. Kutikämushaqraq”.
Chaynö neqnöllashi atoqta dëjaskir pärir awkuskinaq
condorqa.
Allaw atoqqa rumi anan?hö mana aypa yarqamur
wañukunaq."
JUAN ARAGAN,"Uk pun?höshi Juanta warmin ninaq: “Aywë murukamunki papanchikta”. Chaynö niptinshi Juan aywanaq chakraman papa muruta apakuskir. ?hakranman ?haskerqa papata yanukur mikur qoyakunaq. Tardiyamuptinnashi kutikunaq wasinman. Chayshi warmin tapunaq: “¿Ushaskirëkiku murur?” “Awmi, usharämi”. Chaynö ninaq Juanqa.

Chaynö kaykäyaptinshi cosëcha ?hämunaq. Chayshi Juan
warminta ninaq: “Mallaqnämi. Aywankiman papata apamoq”.
Chaynö niptinshi warmin aywanaq papakoq.
Chay?hö papakïkaptinshi uk runa Juanpa warminta
tarinaq. Chayshi papa duëñu kanaq. Payshi tapunaq:
“¿Imatataq papä rurin?hö ashinki?”
Chayshi warmeqa ninaq: “Juanmi nimaran: ‘Chaymi
papanchik’. Chaynö nimaptinmi papata orqukïkä”.
Papa duëñushi ninaq: “Qosëkiqamari aragan runa karan.
Qoyat yanukuskir kutikamoq. Kanan apë papëkita
qaranëkipaq mikunanpaq. Tapushuptikeqa ‘Kaymi
arupäkonqä’ ninki”."
ATOQWAN CONDOR,"Uk pun?höshi atoq puriykïkänaq allqa?hö. Condor unaqpita rikaskerqa tapunaq: “Amïgu, ¿imata ashiykanki?” Chaypita atoqqa ninaq: “Amïgu, noqami ashiykä üshata mikunäpaq”. Condornashi ninaq: “Aku ashikoq animalkunata mikushunpaq”. “Akuri aywashun ashikoq” nir parlayänaq atoqwan.

Condornashi tapunaq: “Qamraq ¿imanirtaq ñöpata mana
aywankiku? Qam washapa aywë. Noqa aywä urapa” nir.
Chaypita condorqa becërruta a?hkunaq. Atoqpis
chayllamanshi ?hänaq. Chöraqa condor ninaq: “Cädunumi
a?hkukushun”.
Atoqqa condorta ninaq: “Noqapaqpis a?hkuskapämë”.
Condorqa mana a?hkïta munaptinna atoq alläpa rabianaq:
“Qamqa mana alli amïguku kanki. Ukta amïguta aywä asheq”
nir.
Chaypita condor ninaq: “Ama rabiëku. Cörrishun washa
irkayoq”. Chaypita condor atoqta ninaq: “Alëkita rurashun
pärinëkipaq”.
Chaynö niptenqa atoq kushikunaq: “Kanan?ha älä kanqa”
nir.
Niskerqa condor payta ka?hashqa: “Aywë ishkë matita
apamunki”. Atoqqa cäsurnin aywanaq matikunata apamoq.
?haskachiptenqa atoqpa custillanman matikunata
condorqa iranaq. Chaynö iraskerqa atoqta apashqa unaq
qaqaman. ?haskacherqa nishqa: “Kanan pärishun
ishkanchiki”. Condorqa pärikur awkushqa. Allaw atoqqa
eqaskinaq raqraman wañut.
Chayta rikaskerqa condor aywashqa atoqta mikoq."
ATOQWAN ÜSHA,Uk pun?höshi atoq üshata tariskinaq munti rurin?hö qewata mikukïkaqta. Tariskerqa ninaq: “Kananmi mikuskishaq pa?ha untananyoq”. Pa?han untaskiptenqa tullunta dëjaskir awkunaq. Chayshi atoqqa waraninchika kutinaq rikakoq. Chayshi ni imapis kanaqku. Uk allqushi awkïkänaq pa?han unta. Chayshi maqanakuyänaq allquwan atoq. Chaypitashi allqu wañuskachinaq atoqta. Wañuskacherqa awkunaq kushishqa.
ATOQWAN LLUYCHU,Uk pun?höshi atoq purikïkänaq mikunanta ashikur. Chay?höqa tinkukaskiyänaq lluychuwan. Atoqqa lluychuta tapunaq: “¿Imata rurëkanki?” Lluychoqa ninaq: “Noqami qewata mikukïkä. Qamqa ¿imata munanki?” Niptenqa atoqqa lluychuta nishqa: “Noqapismi mallaq purikïkä. ¿Imataraq mikuskëman?” Atoq jikutashqa “Mallaqnämi” nir. Chaypitaqa rabiar lluychoqa waqraskinaq atoqta yakuman eqat. Atoqqa yaku rurinpita mana aypa yarqamuptin lluychoqa asikunaq. Chörashi atoqqa wañuskinaq yaku rurin?hö. Lluychoqa awkunaq puñukoq ma?hëninman.
ASHNUWAN ATOQ,Uk pun?höshi ashnu tarinaq atoqta allqa?hö. Chayshi ashnoqa tapunaq: “¿Imatataq chay?hö rurëkanki?” Atoqnashi willanaq: “Noqaqa puñukïkämi”. Ashnoqa tapunaq: “¿Imanirtaq puñukïkanki?” Chaynö niptenqa atoqqa “Pa?hämi nanan” ninaq. Ashnushi nin: “¡Allaw! Shärikamï. Aku awkushun washaläpa”. Chayshi alläpa rupayar a?ha?hakunaq. Atoqqa aywanaq ashnupa qepanman llantukoq. Ashnoqa rikëkur saytaskinaq shimita kirunpis yarqut. Chaywanqa allaw atoqqa wañukunaq.
ÜSHAWAN ATOQ,"Uk üsha oqrakashqa purikïkänaq. Chaypita üshaqa atoqwan tinkukäyänaq. Chay?hö tapunaq: “¿Imatataq ashiykanki?” Chaynö tapuptenqa atoq sabïdoqa nin: “¡Kananmi mikushëki!” Manchakashqa üshaqa “¡Ama mikumëku!” nir qayarar ayqikunaq. Atoqqa ninaq: “Aywä kutimoq”.

Chaypitaqa üshaqa atoq mana yurikaptenqa ninaq:
“Aywashqa?ha masankunata apamoq”. Chayyoq pakäkunaq
rumi rurinkunaman.
Chay?hö kaykaptenqa atoq ?hänaq. Üshataqa mana
rikanaqnaku. Shuyarëkanqan?hö puñukaskinaq atoqqa.
Chaynö kaykaptin üshaqa aywashqa oqshata atoqpa
ananman qotoq kañänanpaq.
Atoqqa puñukëkarllashi ninaq: “¿Imataqri?” Niskerqa
puñukänaqraq. Chaynö kaykaptin wakin atoqkunanashi
yurikäyänaq üshata mikïta munar. Üshaqa rumi rurinpita
yarqaskamur llapan atoqkunata kañaskinaq. Chaywanshi
atoqkunaqa ushakäyänaq.
Üshaqa kushishqa ninaq: “Kanan llapan atoqkunata
kañaskë”. Awkushqa kastankuna rurinman puñukoq."
PICHAKAWAN WALLPA,"Uk pun?hömi warmipa wallpanta pichaka apëkänaq. Warmeqa “taraq taraq” niyaptin wiyar yarqunaq “¿Imanäyantaq wallpäkunaqa?” nir. Pichakata päriykaqta rikar rabianaq: “Tä pichaka?hari apashqa wallpäta. Chaynö pichaka ushaptinmi wakinkaq wallpäkunata wi?hqarächiykö” nir.

Uk rätumanqa rikaskinaq wallpankunata waqta?hö
qayarëkäyaqta. Uknin wallpantaqa pichaka apashqana kanaq.
Chaymi warmeqa wallpankunata wi?hqaran “Kananqa
chay?hö kayächun” nir.
Chaypitami warmi mikunanta qen?hanman aparan
qarananpaq. “Kanan?hö yarquyaptenqami wallpakunataqa
a?hkuskir pishtashaq almuerzuta ruranäpaq. Tumarëläpa
apashaq rantikoq” niran warmeqa.
Chaynö neqta wiyaskirmi wallpankuna manana
yarquyarqanku qen?hakunapita, pishtayänanta manchakur. "
ASHNUWAN ATOQ,Uk atoqshi ashnupa qepanta aywëkänaq pukllapar. Chöra ashnoqa ninaq: “Ama pukllapämëku. Sïguiptikeqami saytashëki”. Atoqqa pukllapar sïguinaq. Nisiu kaniskinaq ashnupa ?hakinta. Chaynashi ashnoqa saytëkunaq atoqta wañut. Chaypita ashnoqa kushishqa awkunaq.
WANCHÄKUWAN PAPAGALLU,Uk unaq wanchäku puriykar töpakäñaq uk papagalluwan. Tsë?hö wanchäku tapun kënö ñir: “¿Imatatan ashinki kë tsunyaq patsa?hö?” Papagalluña kënö parlapäqon: “Mikïta ashirmi purë alläpa mallaqnar”. Tsënö parlëkarqa ishkan tikrar rikäyan uk kuruta. Tsëpa puriykaqta wanchäku rikëkurqa ñöpata ëwar sas kuruta amurkun mikunanpaq. Papagalloqa llakishqa rikarëkar qepaskiñaq.
TORTÜGAWAN PALUMA,Uk tortüga qeru anan?hö puriykar ishkiñaq yakuman. Tsë?hö mana yarqïta puëdir llatëka?häñaq. Tsënö këkaptin uk paluma rikëkur bäjañaq salvananpaq. Uk qeruta pakiskir orquñaq. Tsëmi tortüga alläpa palumata päyikuñaq. Tsëpikmi paluma vuëlañaq a?haman.
PALUMAWAN KURU,Uk unaq uk paluma a?ha anan?hö amëkäñaq. Uk kuruta rikäñaq nänikaq?hö kushishqa puriykaqta. Palumaqa tsënö rikëkurqa kuruta ñin: “¡Aku pasyaq yakukaqpa!” Tsënö ëwëkarqa rikaskiyäñaq uk chumaq wëtata yaku manyan?hö. Paluma kuruta ñin: “¡Mä taqë wëtaman pïtan ?han ñöpata!” Tsënö ñiskir paluma kuruta tsinkapuskir allö kurutaqa mikuskiñaq.
RUNAWAN LÏCHU,Uk runa allqata ëwañaq. Tsënö ëwëkar rikäñaq lïchuta shamïkaqta. Runaqa mantsakashqa wasinman kutëqon. Tsëpik warantin ëwañaq lïchuta asheq. Tsënö ashiyka?hëkar qallan qopin?hö wañushqata tariñaq. Apäqon mikuyänanpaq warminwan. Qaratsanta orquyäqon. Tsëpik calduta rurayäqon warminwan upuyänanpaq kushishqa.
WINCHUS SIRENA,Uk unaq Cushca runakuna ëwayäñaq Winchus Qo?hata pescadukoq. Tsënö ëwëkar qo?haman ?hëkarña rikäyäñaq uk sirenata rumi anan?hö ñaqtsakur uchurëkaqta. Rikëkur alläpa mantsakäyäqon. Tsë öra kutiyämöqon willakoq llapan runakunata. Tsënö parlayaptin manam ni mëqanpis criyiyäqontsu. Tsënö parlaqta wiyarmi llapan runakuna asikuyäqon: “¿Rasunpaqa kanqa?” ñir.
ISHKË WAMRAKUNA,Uk unaq ishkë wamrakuna ëwayäñaq ?hakrata aroq. Tsënö arïkar uknin wamraqa ishkiskin uklä kaq ?hakraman. Ishkiskiptenqa turin mantsakashqa ëwan paninta asheq. Ashenqanpik paninta tariskerqa ishkan an?hanakurkur ëwakuyäñaq. Tsëyaq wamrakunapa papänenqa alläpa llakishqa shuyäñaq wamrankuna mana yuriyaptin. Tsënö yarpa?hakur këkaptin ?häyäñaq wamrankuna. Tsë?hömi wamrankunata papänin abrasarkur waqañaq kushikur
PATÏTU,Unëña uk patïtu qo?ha killunpa ëwañaq pasyaq. Pasyëkarqa qo?haman ishkishqa. Nadëta ya?har salvakushqa. Yakupik yarquskir pastuta mikoq ëwañaq. Mikuskerqa puñukäñaq. Puñukashqata wi?hqayäñaq uk jaulaman. Patïtoqa tsëpik vuëlar yarqushqa qerukuna ananpa.
ALQUWAN SUWAKOQ,Uk unaq suwakoq yëköqon uk wasiman. Suwakïkaptin uk alqu yuriskir mantsakätsëqon. Ëqir ëwëkarqa uk rumita saruskir ishkiskiñaq. Tsëpik tsinkaköqon uk kullu qepanman. Tsë?hö tsinkarëkaqta rikëkur alqoqa qatika?häñaq kaniyta munar. Suwaqa ëqir ëwäqon ni imatapis apar. Alqoqa duëñunpa wasinta allish täpañaq suwakunapik.
ALQU WANCHÄKUWAN,Uk alqu puriykar tariñaq uk wanchäkuta. Tsëpik wanchäku vuëlar ëwaptin alqu qatiñaq. Wanchäku shäkurkuptin alqu ñëqon: “Manam ni imatapis rurashqëkitsu. ¿Munankiku yanasä këta?” Wanchäku “¡Ömi!” ñir parlapaptin alqu kushiköqon. Tsëpik wanchäkuta pukllapäqon.
RUNAWAN LORU,Uk unaq uk runa ?hakranpik shamïkarqa alquwan töpäkäñaq. Tsë?hö alqu ashkamëlla witir runaman kaniyta munañaq. Tsë unëllata ?hëkun runa masin lorunwan. Runata alqu kaniyta munëkaptinña runa masin ka?haskin lorunta tupshinanpaq. Alqoqa waqarëkar cörrilla ëwakuñaq. Tsëpik runa alläpa päyikuñaq ishkanta yanapäyanqanpik.
MISHIWAN UKUSH,"Uk mishi alläpa astutu yëkushqa ukushpa wasinman, mikïninta munar. Ukush mishita rikëkur u?hkuman yëkushqa. Tsëña mishi mana ni imatapis mikïta puëdir mallaqpik ankatña tsakëqon. Custillankunapis rikakäqon. Mana ni imatapis mikur allö mishi wañushqa. Mishi wañuskiptin ukush kushishqa qeshpishqa. Tsëpikqa yanasankunata invitäqon fiestata rurayänanpaq."
PICHUWAN ALQU,"Unëñash uk pichu quësuta picun?hö tsaräqan, a?ha anan?hö uchurar. Tsëman yurëqan uk alqu. Pichuta ñëqan: “Yanasa, ¡ima chumaqmi cantanki! Ñoqapis qamnö cantëta munä. ¿Puëdinkiku ya?hatsimëta cantëta?” Tsënö pichoqa cäsurnin cantananpaq picunta ki?haskiptin quësonqa ishkiskiñaq. Tsëyaq alqoqa quësuta amurkur ëwäköqon. Pichuña alläpa llakishqa qepäqon waqakur alqu waqtanqanpik."
RUNAWAN ALQU,"Uk runa ëwañaq ?hakrata qewata asheq. Mana wasin?hö këkaptin uk suwakoq yëkuñaq. Tsëpik runa mana ni imapis wasin?hö kaqta rikar wätukäpakuñaq. Ishkë unaq päsaskiptin ëwäqon markata alquta asheq. Nänipa ëwëkar tarëqon uk wakcha alquta. Tsëta saslla apäqon, wasinta täpananpaq mana suwakuna yëkuyänanpaq. Tsëpik runa uk warmita tarir kuyaskëqon. Casaraskir kawayäqon kushishqa. Tsëpik atska tsurin käqon."
WALLPAWAN MISHI,Uk mishi qewa rurin?hö puriykar rikäqon uk wallpata. Tsëta rikëkur misheqa witipäqon wallpa manyanman. Wallpaña mantsakäqon. Mantsakaqta rikar misheqa ñëqon: “¡Manam ni imatapis rurashqëkitsu!” Tsëpik wallpaqa ëwañaq runtuta wa?haq. Tsëta rikëkur misheqa munaparqa wallpata ñin: “Qaramë runtïkita yanunäpaq”. Wallpaqa ñëqon: “¡Manam!” Mishiña ñin: “Ñoqa yanurqa yanumushaq ishkantsik mikushunpaq”. Tsënö ñiptenqa wallpaqa ñëqon: “¡Tsëponqari yanumï mikushunpaq!”
RUNAWAN ATOQ,"Uk runa allqata ëwëkar rikäñaq uk atoqta. Runaqa atoqta qatiñaq. Pë shëkushqa ñëqon: “¡Atoq a?hkë, kananmi musyamanki! ¡Wañutsishqëki!” Atoqña ñëqon: “¡Manam ni imëpis rurankitsu!” Runa shëkushqa uchöñaq uk a?ha qopinman. Tsë?hö puñukashqa qepañaq. Rik?hakuskir wasinta ëwaköqon. Tsëpik ishkë unaq päsaskiptinmi atoqwan töpakar wañutsiñaq. Tsë runa wañuskatsir apäqon orquskir ankat ëtsanta. Y runaqa kushishqa kawäqon."
LEONWAN UKUSH,Uk ukush tarinakushqa uk leonwan. Ukush tapun: “¿Imatatan ashinki?” Leonqa ñin: “Qamta ashiykaq mikunaqpaq”. Ukushñam: “Ama mikumëtsu” ñir ëqir ëwäqon. Leon ukushpa qepanta cörrilla ëwäqon. Tsënö ëwar ukushta tsarëqon. Ukushña rugapäqon: “Ama mikumëtsu. Ama mikumëtsu”. Peru leonqa ukushta mana cäsurnin mikuskëqon.
ALQUWAN MISHI,"Uk unaq uk alqu mishiwan pukllëkäyäñaq. Tsënö pukllëkarqa mishi uk ukushta tsariyta munar alquta a?hpiskiñaq. Tsënö alquta mishi a?hpiskiptin alqoqa rabiashqa qatika?häñaq, kaniyta munar. Tsëman uk runa ?hëkur tapöqon: “¿Imanartan qamkuna majanakuyanki, paqta täkïkar?” Tsë?hö ishkan itapänakuyäqon imanar piñanakuyanqanta. Runaqa chumaq parlapaskir ishkanta apäqon wasinta tsë?hö täkuyänanpaq."
ALQUWAN LORU,Uk unaq alqu nänipa puriykäqon. Loruwan töpakayäqon. Alqoqa tapöqon: “¿Mëtatan ëwanki?” ñir. Loruña ñëqon: “Loru masëkunata watukaq”. Ñiptenqa alqu ñëqon: “Yanaqashqëki”. Loru alquta ñin: “Qamqa mana vuëlëta puëdinkitsu. Ñoqa apalla saslla ëwä. Tsëpik töpashun”
MISHIWAN UKUSH,Uk mishi puñukashqa këkäñaq.Tsëman ?häñaq uk ukush. Mishi sientikurqa qatika?hëta qallëkuñaq mikiyta munarnin. Ukushqa ëqir yëkoq llapan u?hkukuna tarenqanman. Tsënö akatëka?har mishita shëkötsëqon. Misheqa manaña a?hkïta puëdir ëwaköqon piñashqa.
ISHKË MISHIKUNA UKUSHWAN,"Uk unaq uk ukush yëkuñaq mishipa wasinman, uklla mishi qatiptin. Tsëpik ishkan mishikuna ukushta qatika?hëta qallëkuyäñaq. Uknin misheqa ukushpa ?hupanta tsarëqon. Tsëpik mishikuna parlayanqanyaqqa ukushqa ëqiñaq. Mishikuna cuentatsakuskir alläpa rabiakuyäqon. Ishkan maqanakïta qallëkuyäqon cäsi wañutsinakuyanqanyaq."
LEONWAN UKUSH,Uk leon ?hakrata ëwañaq. Tsë?hö këkar puñukäñaq. Puñïkar tantiyaskiñaq uk ukushta anan?hö puriykaqta. Leon ukushta qatika?häqon mikïta munar. Ukushqa qewa rurinman yëkuskëqon. Tsëpik leonqa ëwäqon ukläpa piñashqa puñïninta ?hawaskatsiptin.
ATOQWAN PICHU,Unëña uk pichu a?ha anan?hö uk mishki quësushqa kañaq. Mana yarpashqata uk atoq a?haman ?häñaq. Witsanpa rika?hakur rikaskëqon tsë pichuta quësun amukushqata. Atoq alläpa mallaqnashqa karqa pichuta ñin: “¿Imanartan mana cantanki? Munämi wiyëta chumaq cantïkita” ñir. Picunta ki?haskiptin quësonqa ishkiskiñaq. Atoq qoriskir miköqon pichu cantanqanyaq. Tsëyaq atoqqa quësunta mikurëkäqon. Tsëpik pichu wätukaskin quësun manaña yureqta.
